title,rate,comments,likes,shares,total_time,number people,difficulty,cost,time_preparation,time_cooking,ingredients,recipe,category,links
Mousse au chocolat blanc,4.2,14,2.0k,4,21 min,4,facile,bon marché,15 min,6 min,"['g de chocolat blanc', 'cl de crème fraîche entière liquide']","Râpez la plaquette de chocolat blanc en fins copeaux ou hachez-la à l'aide d'un couteaux-scie. Rassemblez les copeaux dans un saladier. Pour le bain-marie, choisissez une casserole suffisamment petit pour que le fond de la jatte ne touche pas celui de la casserole. Remplissez-la d'eau aux deux tiers de sa hauteur et placez la sur feu moyen. Au moment où l'eau commence à frémir, posez le saladier dedans. Mélangez les copeaux de chocolat et retirez du feu lorsqu'ils sont fondus. Dans le même temps, versez 10cl de crème fraîche liquide dans une petite casserole et portez-la à ébullition. Laissez tiédir, hors du feu. Ajoutez la crème au chocolat fondu, en un mince filet tout en mélangeant vivement pendant 3 min. Rassemblez quelques glaçons dans une grande jatte. Disposez un récipient plus petit sur les glaçons. Versez-y les 20cl de crème liquide restants. A l'aide du fouet ou d'un batteur électrique, travaillez-la jusqu'à ce qu'elle soit ferme. Si vous n'avez pas de glaçons sous la main, vous pouvez placez une jatte 10 minutes dans le congélateur avant d'y fouetter la crème. Versez alors deux grosses cuillerées de crème fouettée dans le chocolat et mélangez vivement avec une cuillère en bois pour obtenir une crème au chocolat souple. Incorporez enfin le reste de crème fouettée en la soulevant délicatement. Placez la mousse au réfrigérateur et laissez-la refroidir pendant 1h environ avant de servir.",dessert,https://www.marmiton.org/recettes/recette_mousse-au-chocolat-blanc_29538.aspx
Tarte au chocolat noir,4.7,279,25k,595,50 min,6,très facile,bon marché,25 min,25 min,"['g de farine', 'g de beurre', 'oeuf', 'g de sucre', 'pincée de sel', 'g de chocolat noir', 'cl de crème fraîche liquide', 'cl de lait', 'oeuf']","Prévoir - 1 moule à tarte de 26 cm et préchauffer le four à 180°C (thermostat 6). Préparer la pâte en mélangeant d'abord tous les ingrédients secs. Ajouter le beurre coupé en morceaux. Ajouter l'oeuf et mélanger. Malaxer la pâte jusqu'à pouvoir en façonner une boule. Etaler à l'aide d'un rouleau à pâtisserie. Disposer dans le moule à tarte. Retirer l'excédent de pâte sur les bords (en faire des petits sablés). La faire cuire à blanc 15 min, avec une feuille de papier cuisson et des légumes secs, pour empêcher la pâte de gonfler. Faire fondre le chocolat cassé en morceaux en versant dessus la crème bien chaude. Patienter 1 minute. Remuer pour bien diluer le chocolat et laisser refroidir un peu. Lorsque le fond de pâte est cuit, mélanger l'oeuf battu au mélange chocolat-crème. Verser le tout sur la pâte, et laisser cuire 10 minutes. Saupoudrer éventuellement de cacao en poudre une fois la tarte refroidie.",dessert,https://www.marmiton.org/recettes/recette_tarte-au-chocolat-noir_15641.aspx
Orangettes au chocolat,4.6,22,3.5k,29,30 min,10,facile,Coût moyen,30 min,no data,"[""g d'écorces d'oranges confites"", 'g de chocolat de couverture']","Couper en fines lamelles les écorces d'oranges. Faire fondre pendant ce temps là le chocolat de couverture au bain-marie, sans rien y ajouter, à feu très doux. Quand le chocolat est fondu et lisse, y faire tremper les lamelles d'écorces confites de manière à les recouvrir de chocolat, puis, à l'aide d'une cuillère, les retirer et les disposer sur un plateau recouvert de papier aluminium. Quand tout le chocolat et les écorces sont utilisées, mettre au réfrigirateur pendant une heure ou deux, afin de faire durcir le chocolat. Conserver au frais par la suite.",dessert,https://www.marmiton.org/recettes/recette_orangettes-au-chocolat_29622.aspx
Chantilly au mascarpone,4.8,75,8.3k,204,5 min,6,très facile,bon marché,5 min,no data,"['g de mascarpone', 'g de sucre glace', 'g de crème liquide entière bien froide', 'vanille']","Mettre le saladier et le fouet au congélateur. Mélanger dans le saladier la crème, la mascarpone, le sucre et la vanille. Fouetter jusqu'à l'obtention d'une chantilly. Débarrasser rapidement cette chantilly dans un bac froid et la rager au froid. Vous pouvez utiliser cette chantilly comme la vrai. Exemple d'utilisation : Mille-feuilles aux fraises, Choux à la chantilly...",dessert,https://www.marmiton.org/recettes/recette_chantilly-au-mascarpone_49427.aspx
Chantilly à la fraise,5,1,578,22,5 min,4,très facile,bon marché,5 min,no data,"['cl de crème liquide entière', 'sirop fraise']","Dans un siphon de 0,5 l, verser les 40 cl de crème ajouter du sirop de fraise à votre goût. Fermer le siphon, mettre la cartouche de gaz et secouez. Mettre au minimum 2h au frigo horizontalement. Servir cette chantilly en accompagnement ou seul en verrine. Les enfants adorent, bon appétit !",dessert,https://www.marmiton.org/recettes/recette_chantilly-a-la-fraise_310108.aspx
Chantilly au chocolat blanc,4.8,4,1.7k,25,20 min,4,facile,bon marché,15 min,5 min,"['cl de crème fraîche liquide', 'g de chocolat blanc en tablette', 'g de mascarpone']",Faire fondre le chocolat au bain-marie. Battre la crème et le mascarpone en chantilly. Ajouter le chocolat fondu tiède et redonner un coup de batteur. Mettre au frais 4h.,dessert,https://www.marmiton.org/recettes/recette_chantilly-au-chocolat-blanc_314841.aspx
Chantilly à la grenadine (pour siphon),0,0,97,2,5 min,500,facile,bon marché,5 min,no data,"[""cl de crème entière liquide (30% de matière grasse pas de l'allégée !)"", 'cl de grenadine']","Mélangez le tout jusqu'à un contenu fluide et sans grumeaux (évitons de boucher le siphon). Gouttez et ajoutez un peu de grenadine si pas assez sucré. Passez le tout au chinois et verser dans le siphon à chantilly. Pour un siphon à chantilly de 50 cl, n'utilisez qu'une cartouche de gaz, si votre siphon fait 1 l utilisez en 2. Placez au frigo quelques heures en enlevant la cartouche. Bon appétit.",dessert,https://www.marmiton.org/recettes/recette_chantilly-a-la-grenadine-pour-siphon_174821.aspx
Mousse de céleri à la vanille au siphon,0,0,33,5,40 min,4,facile,bon marché,25 min,15 min,"['g de céleri rave cuit', 'g de beurre', 'cl de crème liquide', 'gousse de vanille bourbon (ou extrait de vanille liquide)', 'sel', 'poivre']","Matériel : 1 siphon et 1 cartouche pour siphon Remplissez le siphon d'eau chaude. Épluchez et coupez le céleri en gros cubes, couvrez d'eau à hauteur et salez. Portez à ébullition et faites cuire 15 min. Pendant ce temps faites chauffer la crème et la vanille. Égouttez le céleri et mixez avec beurre pommade, et la crème à la vanille. Passez au chinois pour avoir un mélange très très lisse. Enlevez l'eau chaude du siphon et versez-y la purée de céleri. Vérifier que le joint est bien mis. Vider une cartouche de gaz et secouez fortement, tête du siphon en bas. Laisser reposer 5 min. Avant de servir, secouez le siphon à nouveau.",dessert,https://www.marmiton.org/recettes/recette_mousse-de-celeri-a-la-vanille-au-siphon_312865.aspx
Chantilly d'avocat,5,3,849,2,15 min,4,très facile,bon marché,15 min,no data,"['avocat mûr', 'cl de crème entière', 'poivre', 'sel', 'goutte de tabasco (sauce pimentée mexicaine)', 'oignon']","Peler l'avocat et le mixer afin d'obtenir une purée. Émincer l'oignon très finement. Monter la crème en chantilly ferme, ajouter le sel, battre encore un peu (attention de ne pas la faire monter en beurre !). Incorporer la chantilly à la purée d'avocat, ajouter l'oignon émincé et assaisonner avec la sauce Tabasco. Bien relever, puis placer au frais jusqu'à utilisation. On peut utiliser ce mélange pour fourrer des tranches de saumon, des mini-choux...",dessert,https://www.marmiton.org/recettes/recette_chantilly-d-avocat_58318.aspx
crème chantilly au citron vert,4.8,10,1.6k,12,10 min,4,très facile,bon marché,10 min,no data,"['cl de crème liquide entière', 'sel', 'citron vert ou jaune']","Mettre la crème au froid pour qu'elle prenne mieux. Extraire le jus d'un citron. Sortir la crème du réfrigérateur, la mettre dans un saladier, et commencez à la battre comme pour une chantilly en y incorporant une pincée de sel pour qu'elle monte mieux. Une fois que la prise est bonne, ajouter le jus de citron et continuez à fouettez en diminuant la vitesse. Goûtez et rectifiez l'assaisonnement en sel et en citron.",dessert,https://www.marmiton.org/recettes/recette_creme-chantilly-au-citron-vert_25543.aspx
Cigarettes russes,4.2,23,1.6k,30,8 min,50,Niveau moyen,bon marché,5 min,3 min,"['g de sucre', 'g de beurre', 'g de farine', ""blancs d'oeuf"", ""cuillères à soupe d'amandes en poudre"", 'pincée de sel']","Préchauffer le four à 175°C (thermostat 5-6). Battre les blancs à la fourchette. Verser en pluie sucre, sel, farine et amandes en continuant de battre. Ajouter le beurre fondu. Déposer de petits tas à la cuillère sur une tôle beurrée. Faire cuire à 175°C pendant 3 minutes. Sans les sortir du four, décollez les gateaux à la spatule et roulez-les de suite sur un crayon. Laisser refroidir sur une grille. Déguster",dessert,https://www.marmiton.org/recettes/recette_cigarettes-russes_12235.aspx
Pâte d'amandes ou massepain,4.7,57,2.5k,31,15 min,6,très facile,Coût moyen,15 min,no data,"[""g d'amandes en poudre"", 'g de sucre impalpable', ""cl d'eau"", ""gouttes d'amandes (pour pâtisserie)""]",Mélanger la poudre d'amandes et le sucre. Ajouter l'eau et l'essence d'amandes. Pétrissez le tout jusqu'à obtenir une masse compacte. Laisser reposer quelques heures. Variante : Vous pouvez en faire des boulettes et les rouler dans du cacao en poudre ou le déguster tel quel !,dessert,https://www.marmiton.org/recettes/recette_pate-d-amandes-ou-massepain_19358.aspx
Rochers chocolat praliné coque au chocolat lait,0,0,0,0,25 min,10,facile,bon marché,20 min,5 min,"['tablette de chocolat nestlé dessert praliné', 'tablette de chocolat nestlé dessert lait', 'ml de crème liquide', 'noisettes', 'g de pralin']",Faites fondre le chocolat praliné avec la crème au four à micro-ondes 2 minutes à 500W. Placez au réfrigérateur au moins 1 heure. Faites fondre le chocolat praliné avec la crème au four à micro-ondes 2 minutes à 500W. Placez au réfrigérateur au moins 1 heure. Roulez-les dans le chocolat au lait fondu au bain-marie et parsemez de pralin.,dessert,https://www.marmiton.org/recettes/recette_rochers-chocolat-praline-coque-au-chocolat-lait_529357.aspx
Nougat Noir de Noël de Jacqueline,4.7,23,3.1k,20,45 min,12,facile,Coût moyen,10 min,35 min,"[""kg d'amandes entières non épluchées (non mondées)"", 'kg de miel de lavande', 'feuilles de hostie (25 cm x 30 cm)', ""barquettes de nougat que l'on veut obtenir)""]","Préparer d'abord les barquettes en mettant au fond une double épaisseur d'hostie (à la taille du fond sans trop déborder). Passer les amandes 5 min à four chaud pour les dessécher un peu et les chauffer sans les griller. Mettre le miel dans un récipient inox (si le fond est épais c'est mieux). Porter le miel à ébullition en tournant de temps en temps avec une cuillère en bois. Verser toutes les amandes dans le miel bouillant et faire cuire en tournant toujours jusqu'à ce que le miel prenne une couleur brune et que les amandes se mettent à "" craquiller "" (elles grillent à la chaleur du miel). Retirer du feu et verser doucement la préparation dans les moules en alu (attention aux éclaboussures). Bien tasser les amandes avec le dos d'une cuillère. Poser un ou 2 rectangles de papier ""hostie"" sur le nougat. Laisser refroidir sous un poids (boîte de conserve par exemple). Démouler le nougat au moment de sa consommation en défaisant les coins du moule alu. Mettre sur une planche à découper et couper des morceaux avec un couteau à grande lame rigide.",dessert,https://www.marmiton.org/recettes/recette_nougat-noir-de-noel-de-jacqueline_32804.aspx
Nougatine,4.8,139,11k,15,20 min,8,facile,bon marché,10 min,10 min,"[""g d'amandes effilées"", 'g de sucre en poudre', ""cuillères à soupe d'eau"", 'cuillères à café de vinaigre']","Dans une casserole mettre le sucre l'eau et le vinaigre ; faire cuire le tout à feu vif (pour que ça mousse). Attendre que cela se transforme en caramel. Quant le caramel et prêt y jeter les amandes effilées. Mélanger le tout et mettre sur un plat huilé, faire une belle plaque lisse et attendre que cela refroidisse. Casser des morceaux. Déguster.",dessert,https://www.marmiton.org/recettes/recette_nougatine_20832.aspx
Dattes et noix à la pâte d'amande,4.8,5,272,1,15 min,10,très facile,bon marché,15 min,no data,"['noix', 'dattes', ""pâte d'amande""]",Couper les noix en cerneaux et dénoyauter les dattes. Mettre de la pâte d'amande dans les fruits. Planter un cure-dent dans chaque fruit et servir dans des assiettes. Tout simplement !!,dessert,https://www.marmiton.org/recettes/recette_dattes-et-noix-a-la-pate-d-amande_21490.aspx
Fudge au chocolat et aux noisettes (USA),3,9,700,6,30 min,16,facile,Coût moyen,30 min,no data,"['cl de lait concentré', 'g de sucre', 'bonne pincée de sel', 'g de noisettes coupées grossièrement', 'g de chocolat noir concassé']","Graisser un moule de 20 cm, carré de préférence. Mettre le lait, le sucre et le sel dans une casserole et porter à ébullition sur feu doux, en remuant de temps en temps. Puis baisser le feu et laisser frémir MAIS PAS BOUILLIR pendant 5 min. Retirer la casserole du feu et ajouter les noisettes et le chocolat concassé. Mélanger doucement avec une cuillère en métal jusqu'à ce que le chocolat soit complètement fondu. Verser rapidement l'appareil dans le moule et étaler de manière à répartir le fudge de partout. Laisser refroidir et prendre. Une fois pris, couper des petits carrés de fudge et les conserver dans une boîte en métal hermétique. Séparer les couches de fudge par du papier sulfurisé. Enjoy!",dessert,https://www.marmiton.org/recettes/recette_fudge-au-chocolat-et-aux-noisettes-usa_15363.aspx
Speculoos (Belgique),4.4,40,3.7k,54,40 min,6,très facile,bon marché,25 min,15 min,"['g de farine', 'g de cassonade', 'g de beurre', 'cuillère à café de cannelle', ""cuillère à café d'épices (anis, clous de girofle, muscade, gincembre)"", 'oeufs', ""g d'amandes en poudre"", 'cuillère à café de levure chimique', 'pincée de sel']","Mélanger le tout et laisser reposer dans un endroit sec et frais jusqu'au lendemain. Rouler la pâte finement, découper des formes. Les poser sur a plaque de cuisson. Cuire 15 min à feu doux.",dessert,https://www.marmiton.org/recettes/recette_speculoos-belgique_14062.aspx
Tuiles aux amandes,4.6,273,23k,255,25 min,4,Niveau moyen,Coût moyen,15 min,10 min,"[""blancs d'oeuf"", 'g de sucre en poudre', ""g d'amandes effilées"", 'g de beurre', 'g de farine']","Préchauffez votre four à thermostat 5/6. Faites fondre le beurre et laissez-le refroidir. Battez les blancs d'oeufs avec le sucre sans faire monter. Puis, ajoutez-y la farine et le beurre fondu (j'utilise un batteur électrique pour gagner du temps). Sur la plaque du four garnie d'un papier de cuisson beurré et fariné, déposez des petits tas (l'équivalent d'une petite cuillère à café) assez espacés. Étalez ces petits tas avec le dos de la cuillère. Parsemez d'amandes effilées. Faites cuire 10 min au four à thermostat 5/6 (165°C). Les tuiles doivent être dorées sur les côtés. Retirez les tuiles et placez-les sur un rouleau à pâtisserie pour leur donner une forme bombée. Pour cette recette, l'idéal est d'utiliser une plaque de cuisson en silicone. Pour donner la forme arrondie aux tuiles, j'enroule directement la plaque souple sur le rouleau à pâtisserie et je laisse refroidir. Il faut seulement faire attention en retirant les tuiles, car elles se brisent facilement.",dessert,https://www.marmiton.org/recettes/recette_tuiles-aux-amandes_28400.aspx
Calissons,4.6,24,7.1k,37,1h35,6,Niveau moyen,assez cher,1 h,35 min,"[""kg d'amandes pochées desquelles on retire la peau brune"", 'g de melon confit', 'g de miel', ""g d'orange confites"", 'g de sucre en poudre']","Broyer dans un grand mixer les amandes, le melon confit, le miel et les oranges confites jusqu à obtention d une pâte fine et bien homogène. Faire cuire le sucre à 120 degrés et l'incorporer au mélange précédent en pétrissant la pâte pendant environ 20 à 25 minutes. Laisser reposer au moins 12 heures.
Glaçage : sucre glace + blanc d'oeuf jusqu'à obtenir une pâte assez ferme que l'on détendra avec quelques gouttes de jus de citron pour obtenir une consistance pâteuse et une couleur brillante. Faire cuire 10 minutes à four tiède (100/110 degres th 3/4).
Laisser refroidir avant de découper.

Il est préférable de placer une feuille de papier 'hostie' dans le fond de la plaque, pour faciliter la découpe. Si vous ne pouvez pas vous en procurer, penser à bien graisser la plaque. Etaler dans le fond de la plaque à pâtisserie. Egaliser le dessus et recouvrir du glacage.",dessert,https://www.marmiton.org/recettes/recette_calissons_11576.aspx
Vrai faux saucisson au chocolat,4.5,157,25k,187,15 min,8,très facile,bon marché,15 min,no data,"['g de chocolat noir', 'g de beurre', 'g de sucre glace', 'oeuf', 'chamallows (/ marshmallows selon votre lieu de résidence!)', 'g de petit beurre', 'noix de coco rapée']","Matériel : papier d'aluminium Faire fondre le chocolat et le beurre. Le fouetter pour le rendre bien lisse. Ajouter l'oeuf au chocolat + beurre pas trop chaud, puis le sucre glace. Emietter les biscuits et découper les chamallows / marshmallows en petits cubes. Mélanger le tout et verser cette préparation sur du papier alu comme un saucisson (environ 30 cm de long). Replier le papier alu tout autour et lui donner la forme d'un saucisson. Mettre au frigo pendant environ 6 h (le temps qu'il durcisse bien). Enlever l'alu et passer le saucisson dans de la noix de coco râpée. Découper sur une planche en bois comme pour un vrai saucisson.",dessert,https://www.marmiton.org/recettes/recette_vrai-faux-saucisson-au-chocolat_17025.aspx
Le vrai nougat blanc,2.9,11,1.2k,48,2h50,6,facile,bon marché,20 min,2h30,"['g de miel', ""blancs d'oeuf"", ""g d'amandes entières"", 'g de noisettes entières', 'g de sucre en morceaux', ""verre d'eau"", 'hostie']","Mettre dans une grande casserole le miel au bain-marie et bien le faire fondre sur feu doux (environ 3/4 d'heure), dès qu'il est liquide, ajouter les blancs d'oeuf. Remuer jusqu'à ce que le mélange soit blanc et dur : environ 30 min (cela dépend de la couleur de votre miel !). Continuer de bien mélanger. Faire chauffer la casserole avec le sucre et l'eau environ 10 min. Le sucre doit faire de gros bouillons et il commence à se détacher des parois de la casserole et si vous mettez une goutte de caramel dans un bol d'eau froide, il doit faire une boule dure. Le rajouter alors au mélange miel-blancs d'oeuf, et continuer de bien mélanger.... Passer les amandes et noisettes au four 15 min pour les faire légèrement craquer. Dès que la cuillère tient droite dans le mélange miel - blancs d'oeuf - caramel, ajouter les noisettes-amandes et continuer de tourner 30 min. Il ne vous reste plus qu'à mettre votre préparation dans un plat dont le fond et les bords seront recouverts de papier hostie, de recouvrir votre préparation avec une feuille de papier hostie et de bien tasser le mélange. Laisser durcir une nuit, et démouler, puis couper.",dessert,https://www.marmiton.org/recettes/recette_le-vrai-nougat-blanc_34109.aspx
Plaque chocolat Rudolph,0,0,516,3,25 min,4,très facile,bon marché,15 min,10 min,"['g de chocolat', 'crème chantilly', 'dragibus® rouge', 'g de chocolat (ou dragibus noir)', 'g de noix de coco rapée']","Faire fondre le chocolat au bain-Marie. Etaler le chocolat sur une plaque recouverte de papier cuisson et réserver au frais pour que le chocolat durcisse. A l'aide d'une poche à douille, déposer des points de chantilly, 2 par 2, de sorte à former des yeux. Déposer une pépite au chocolat au centre de chaque point de chantilly. Couper les dragibus rouge ne 2 et les déposer sour les yeux en chantilly pour former le nez du renne. Terminer en déposant 2 demi-bretzel en guise de bois de renne. Parsemer de noix de coco râpée et déguster vite avant de laisser fondre !!",dessert,https://www.marmiton.org/recettes/recette_plaque-chocolat-rudolph_346537.aspx
Marrons glacés faciles,4.5,93,7.2k,30,1h40,6,Niveau moyen,Coût moyen,40 min,1 h,"['kg de marrons', 'kg de sucre', ""l d'eau"", 'gousse de vanille']","Incisez les marrons dans le sens le plus large avec un couteau pointu ou un cutter de façon à entailler les deux peaux mais pas la chair des fruits, en passant par la partie pointue et la partie plus claire à la base des marrons. Plongez-les dans une terrine d'eau froide. Après 5 min prélever 10 marrons, les déposer dans une casserole d'eau froide et porter à ébullition pendant 2 à 3 minutes, à ce moment les peaux se détachent presque toutes seules. Pelez les marrons et recommencez l'opération jusqu'à épuisement. Ceci est la partie la plus ardue car les marrons ont tendance à se briser et de plus on se brûle, mais courage ça vaut le coup. Déposez les marrons dans une casserole d'eau froide et portez à faible ébullition pendant 15 min (les marrons doivent être cuits mais pas trop sinon ils réduiraient en purée). En fin de cuisson, jetez les marrons dans une terrine d'eau bien froide afin de les raffermir. Dans une cocotte-minute de préférence, mettez l'eau et le sucre. Mettez sur feu moyen, lorsque le sucre est devenu transparent augmentez le feu. Dès que le sirop bout ajoutez la gousse de vanille fendue en 2. Laissez bouillir à gros bouillons pendant 3 min et plongez-y les marrons installés dans le panier de la cocotte, cela les protègera des chocs. Laissez reprendre l’ébullition et laissez à frémissement pendant 1 min. Éteignez le feu et laissez refroidir tel quel 24 heures. Le lendemain égouttez les marrons et portez le sirop à ébullition pendant 3 à 4 min puis plongez le panier de marrons et laissez frémir pendant 3 min. Renouvelez l'opération le troisième et quatrième jour. Pour terminer, sortez les marrons refroidis et posez-les sur du papier sulfurisé à l'air libre afin qu'ils sèchent. Le sirop restant pourra aromatiser des yaourts ou du fromage blanc. Bon appétit.",dessert,https://www.marmiton.org/recettes/recette_marrons-glaces-faciles_24480.aspx
Bûche au chocolat et crème de marrons,4.3,33,4.0k,60,40 min,8,Niveau moyen,Coût moyen,30 min,10 min,"['oeufs', 'g de farine', 'g de sucre', 'g de beurre', 'pincée de sel', 'g de chocolat pâtissier', 'g de crème de marron', 'cl de lait', 'cuillère à soupe rase de sucre en poudre', 'cuillère à soupe rase de farine', 'oeuf', 'g de chocolat pâtissier', 'g de sucre glace', ""cuillères à soupe d'eau"", 'marrons glacés...']","Biscuit roulé : Préchauffer le four à 180°C (thermostat 6). Faire fondre 100 g de beurre. Dans un saladier, mélanger les jaunes d'œufs et le sucre. Ajouter le beurre fondu et la farine tamisée. Battre les blancs en neige très ferme avec une pincée de sel, puis incorporer délicatement à la pâte. Beurrer un moule à biscuit et y verser la pâte. Faire cuire 10 à 12 min. Humidifier un torchon propre. Démouler le biscuit sur ce torchon, puis rouler ensemble le biscuit et le torchon. Garniture (à préparer pendant la cuisson du biscuit) : Faire fondre le chocolat au bain-marie. Dans une casserole, mélanger le sucre, la farine et l’œuf. Ajouter le lait petit à petit. Faire chauffer le mélange à feu doux jusqu'à épaississement. Laisser refroidir, puis ajouter la crème de marrons. Dérouler le biscuit. Le napper du chocolat fondu puis d'une couche du mélange à la crème de marrons. Rouler le biscuit et le mettre au frigo pendant au moins 2h. Glaçage : Faire fondre le chocolat au bain-marie avec l'eau puis ajouter le sucre glace. Bien mélanger pour obtenir une préparation lisse. Napper la bûche avec le glaçage et laisser refroidir avant de servir. Décorer selon votre goût.",dessert,https://www.marmiton.org/recettes/recette_buche-au-chocolat-et-creme-de-marrons_84898.aspx
Bûche de Noël aux marrons et au chocolat,3.8,18,1.7k,21,30 min,6,très facile,bon marché,20 min,10 min,"['grosse boîte de purée de marron', 'g de beurre très fin', 'g de chocolat (55% minimum)', 'g de sucre semoule', 'sucre glace', 'cuillère à soupe de rhum', 'whisky ou cognac']","Chauffer doucement la purée de marrons, y incorporer le beurre en petits morceaux, le sucre et le chocolat fondu (micro-ondes ou bain marie). Bien mélanger. Beurrer largement un moule à cake. Y verser la préparation, tasser en tapant le moule sur la table. Mettre 3 h minimum au frais (faire la veille de préférence). Démouler le gateau (si besoin, le passer rapidement sous l'eau chaude). Lui donner une forme de bûche, en taillant les extrêmités. Faire des stries à l'aide d'une fourchette. Le saupoudrer de sucre glace et le décorer de feuilles de houx, lutins, et aures décors de Noël.",dessert,https://www.marmiton.org/recettes/recette_buche-de-noel-aux-marrons-et-au-chocolat_13147.aspx
Bûche aux marrons de Noël,4.5,19,2.0k,81,1h20,6,facile,Coût moyen,45 min,35 min,"['oeufs', 'g de sucre', 'g de farine', 'g de levure', 'g de crème de marron (en boîte)', 'g de beurre', 'cuillère à soupe de rhum', ""jaune d'oeuf"", 'g de sucre', 'g de beurre', 'g de chocolat fondant', 'g de chocolat fondant', 'cuillère à soupe de sucre glace']","Préchauffer votre four à 180°C (thermostat 6). Dans une terrine, battre les jaunes d’oeufs avec le sucre à l’aide d’un fouet électrique, jusqu’à ce que le mélange devienne mousseux. Incorporer ensuite la farine, puis les blancs montés en neige très ferme et enfin la levure. Tapisser la plaque à pâtisserie de votre four de papier sulfurisé beurré, puis y verser la pâte lisse et homogène au centre. L’étaler de façon à ce qu’elle forme un rectangle de 0,5 cm d’épaisseur. Enfourner à four chaud, puis laisser cuire 10 min. Une fois le biscuit cuit, le renverser avec la feuille de papier aluminium, puis la retirer et rouler le biscuit sur lui-même. L’envelopper d’un linge propre humide afin de garder son moelleux. Pendant que le biscuit refroidit, préparer la crème à fourrer en mélanger dans une terrine, la crème de marrons avec le beurre et le rhum jusqu’à ce que la crème soit homogène. Lorsque le biscuit est totalement froid, le dérouler, puis le recouvrir de crème aux marrons. Rouler de nouveau le biscuit, puis couper les 2 extrémités en biseau. Préparer ensuite la crème au beurre : Sortir le beurre du réfrigérateur suffisamment  tôt de façon à ce qu’il soit bien ramolli. Travailler les jaunes d’oeufs avec le sucre dans un bain-marie, jusqu’à ce que le mélange soit mousseux. Incorporer ensuite le beurre en morceaux, puis le chocolat préalablement fondu au bain-marie. Mélanger délicatement cette crème au beurre, puis en tartiner le biscuit roulé et façonner des striures à l’aide d’une fourchette. Faire ensuite des copeaux de chocolat à l’aide d’un économe. Parsemer le dessus de la bûche de copeaux de chocolat, puis saupoudrer de sucre glace. Replacer la bûche au réfrigérateur avant de servir et déguster.",dessert,https://www.marmiton.org/recettes/recette_buche-aux-marrons-de-noel_22294.aspx
Crème de marrons facile,4.6,90,4.5k,66,1h45,6,très facile,bon marché,1 h,45 min,"['kg de marrons', 'kg de sucre', ""verres d'eau"", 'gousse de vanille']","Faire une incision circulaire sur les marrons (sur le dessus du marron). Mettre les marrons dans une casserole. Couvrir largement d'eau froide. Faire bouillir quelques minutes. Retirer du feu et prendre 2 ou 3 marrons à la fois en laissant les autres dans la casserole d'eau chaude. Retirer l'écorce. Au fur et à mesure, jeter les marrons dans une casserole contenant 1/2 litre d'eau tiède. Couvrir et faire cuire à feu doux quelques minutes. Pour vérifier la cuisson : quand ils s'écrasent facilement, ils sont cuits. Les égoutter et les passer au tamis en crin !!! Personnellement, je n'en ai pas alors je les ais mis dans mon robot et les ai réduits en fine poudre. Ca marche très bien. Garder au chaud. Faire avec le sucre et l'eau un sirop au 'petit boulé' (vous plongez l'écumoire dans le sirop, vous la sortez et vous soufflez: il se forme alors comme des bulles de savon), puis verser sur la purée chaude. Ajouter la vanille. Chauffer doucement en remuant. Laisser bouillir 15 à 20 minutes. La pâte doit être épaisse et tenir à la cuillère. Enlever la vanille. Mettre en pots et les retourner. On pourra conserver cette délicieuse crème de marrons pendant un an.",dessert,https://www.marmiton.org/recettes/recette_creme-de-marrons-facile_32606.aspx
Biscuit roulé aux marrons,4.6,70,10k,22,35 min,6,très facile,bon marché,30 min,5 min,"['oeufs', 'g de farine', 'g de sucre', 'g de beurre', 'confiture ou crème de marrons']","Préchauffer le four à 210°C (thermostat 7). Beurrer le moule. Mettre le jaunes d'oeufs, le sucre ainsi qu'un sachet de sucre vanillé dans un saladier. Bien remuer jusqu'à ce que cela s'éclaircisse. Rajouter la farine tamisée et bien mélanger. Ajouter ensuite le beurre fondu, les blancs en neige bien fermes. Mettre la préparation dans le plat à roulé (rectangulaire) et faire dorer au four. ATTENTION : cuisson très rapide (5 mn), donc à surveiller. Le biscuit ne doit pas être sec. Quand il est cuit, l'enrouler dans un torchon humide. Une fois un peut refroidi, le dérouler et y étaler la confiture ou la crème de marrons, puis l'enrouler à nouveau. Il est possible de saupoudrer du sucre glace sur le roulé après l'avoir enroulé à l'aide d'un tamis.",dessert,https://www.marmiton.org/recettes/recette_biscuit-roule-aux-marrons_12723.aspx
Moelleux à la crème de marron,4.6,81,5.8k,105,55 min,6,très facile,bon marché,10 min,45 min,"['g de crème de marron', 'g de beurre', 'oeufs']",Faire fondre le beurre et le mélanger à la crème de marron avec les 4 jaunes d'oeuf. Battre les blancs en neige et les incorporer. Mettre au four 150°C pendant 45 min. C'est tout !,dessert,https://www.marmiton.org/recettes/recette_moelleux-a-la-creme-de-marron_34068.aspx
Gâteau moelleux à la crème de marron,4.8,84,8.9k,258,50 min,6,très facile,Coût moyen,20 min,30 min,"['boîte de crème de marron', 'grosse cuillère de farine', 'cuillère à soupe de rhum ou de cognac', 'g de beurre fondu', 'oeufs', 'oeufs montés en neige']",Mélanger tous les ingrédients les uns après les autres (finir par les blancs montés en neige). Mettre dans un moule à manqué au four pendant 30 minutes à 180°C (thermostat 6).,dessert,https://www.marmiton.org/recettes/recette_gateau-moelleux-a-la-creme-de-marron_41700.aspx
